year,variable,n,nonmissing,missing,sum,mean,std,min,p05,p10,p25,median,p75,p90,p95,max,care50_weighted_mean
2001,accessibility_A,3411,3411,0,753.48723275221,0.220899218045209,0.0917383198696134,0,0.112242216573397,0.128844971096621,0.160421820942877,0.202072007746969,0.265825723434923,0.336001063363245,0.407930500073946,1.54227601599661,0.211613437999809
2001,accessibility_Astar,3411,3411,0,3560.677619882,1.04388086188273,0.433518403825073,0,0.530411573264537,0.608869513743912,0.758089006346663,0.95491103805587,1.25618545753774,1.58780589049145,1.92771547936532,7.28817616959656,1
2011,accessibility_A,3411,3411,0,909.159306346076,0.266537468878943,0.092056785991053,0,0.138245903705275,0.160370856497269,0.200895477712083,0.256003928741279,0.324774347694929,0.378393255574499,0.421174248954897,0.862167430720152,0.256833857171007
2011,accessibility_Astar,3411,3411,0,4296.32123053969,1.25954888025203,0.435023346632343,0,0.653294540327817,0.757848168873914,0.949351230295046,1.20977160600505,1.53475294747218,1.78813434133063,1.99030011012474,4.0742565258116,1.21369351397825
2021,accessibility_A,3411,3411,0,929.238576393191,0.272424091584049,0.0878663016304292,0,0.145697928905695,0.169156613922589,0.21051715983229,0.264125025844841,0.331289280220735,0.391741636576886,0.430903728870645,1.2165727542507,0.263161828424112
2021,accessibility_Astar,3411,3411,0,4391.20778517869,1.28736669163843,0.415220802898672,0,0.688509814323921,0.799366124956304,0.994819430288163,1.24814864472397,1.56553989837372,1.85121342141438,2.03627771914481,5.74903354791577,1.24359696109823
